project_id,concurrency_degree,pipeline_id,pipeline_start,pipeline_finish,pipeline_duration,pipeline_avg_watts_consumption,pipeline_avg_ram_consumption,pipeline_avg_disk_consumption,pipeline_avg_cpu_usage,pipeline_max_cpu_usage,stage1,stage1_start,stage1_finish,stage1_duration,stage1_avg_watts_consumption,job1,job1_id,job1_start,job1_finish,job1_duration,job2,job2_id,job2_start,job2_finish,job2_duration,job3,job3_id,job3_start,job3_finish,job3_duration,job4,job4_id,job4_start,job4_finish,job4_duration,job5,job5_id,job5_start,job5_finish,job5_duration,job6,job6_id,job6_start,job6_finish,job6_duration,stage2,stage2_start,stage2_finish,stage2_duration,stage2_avg_watts_consumption,job7,job7_id,job7_start,job7_finish,job7_duration,job8,job8_id,job8_start,job8_finish,job8_duration,job9,job9_id,job9_start,job9_finish,job9_duration,job10,job10_id,job10_start,job10_finish,job10_duration,job11,job11_id,job11_start,job11_finish,job11_duration,stage3,stage3_start,stage3_finish,stage3_duration,stage3_avg_watts_consumption,job12,job12_id,job12_start,job12_finish,job12_duration,job13,job13_id,job13_start,job13_finish,job13_duration
8,5,3020,1717009213,1717009748,535,68.21790381481482,21199.114922666668,337863.2052053333,26.49705392279172,78.35216478384757,lint,1717009213,1717009360,147,82.42664566666667,app lint pmd checkstyle,29633,1717009213,1717009348,135,libs lint ktlintCheck,29634,1717009213,1717009350,137,app tools scripts,29635,1717009214,1717009249,35,app weblate merge conflict,29636,1717009214,1717009249,35,app errorprone,29637,1717009215,1717009353,138,libs database schema,29638,1717009249,1717009360,111,test,1717009360,1717009645,285,66.4949750689655,app assembleFullRelease test,29639,1717009360,1717009501,141,libs db test,29640,1717009361,1717009494,133,libs download test,29641,1717009361,1717009488,127,libs index test,29642,1717009362,1717009491,129,kvm 23 default x86,29643,1717009362,1717009645,283,deploy,1717009645,1717009748,103,51.90128440000001,pages,29644,1717009645,1717009748,103,deploy_nightly,29645,1717009646,1717009695,49
8,5,3021,1717009756,1717010288,532,68.74506241509432,21281.258934857153,337922.0893110857,26.161323676662466,78.35134053631697,lint,1717009755,1717009902,147,85.46362778571428,app lint pmd checkstyle,29646,1717009755,1717009894,139,libs lint ktlintCheck,29647,1717009756,1717009888,132,app tools scripts,29648,1717009756,1717009790,34,app weblate merge conflict,29649,1717009757,1717009790,33,app errorprone,29650,1717009757,1717009894,137,libs database schema,29651,1717009790,1717009902,112,test,1717009902,1717010182,280,67.05728385714285,app assembleFullRelease test,29652,1717009902,1717010041,139,libs db test,29653,1717009903,1717010034,131,libs download test,29654,1717009903,1717010030,127,libs index test,29655,1717009902,1717010028,126,kvm 23 default x86,29656,1717009904,1717010182,278,deploy,1717010183,1717010288,105,51.763051909090905,pages,29657,1717010183,1717010288,105,deploy_nightly,29658,1717010184,1717010232,48
8,5,3022,1717010298,1717010823,525,69.39292075,21297.426783085713,336164.90940708574,26.776472937640072,83.40002000579685,lint,1717010298,1717010442,144,85.26820778571428,app lint pmd checkstyle,29659,1717010298,1717010437,139,libs lint ktlintCheck,29660,1717010298,1717010434,136,app tools scripts,29661,1717010299,1717010330,31,app weblate merge conflict,29662,1717010299,1717010331,32,app errorprone,29663,1717010300,1717010434,134,libs database schema,29664,1717010331,1717010442,111,test,1717010443,1717010721,278,67.45174946428571,app assembleFullRelease test,29665,1717010443,1717010587,144,libs db test,29666,1717010443,1717010572,129,libs download test,29667,1717010444,1717010572,128,libs index test,29668,1717010444,1717010575,131,kvm 23 default x86,29669,1717010445,1717010721,276,deploy,1717010722,1717010822,100,52.6027985,pages,29670,1717010722,1717010822,100,deploy_nightly,29671,1717010722,1717010772,50
8,5,3023,1717010840,1717011368,528,69.13649634615386,21403.104753371423,336137.8484223999,28.106642655667372,86.14361436052336,lint,1717010840,1717010987,147,83.86628466666667,app lint pmd checkstyle,29672,1717010840,1717010975,135,libs lint ktlintCheck,29673,1717010840,1717010975,135,app tools scripts,29674,1717010841,1717010873,32,app weblate merge conflict,29675,1717010841,1717010873,32,app errorprone,29676,1717010842,1717010979,137,libs database schema,29677,1717010873,1717010987,114,test,1717010987,1717011265,278,66.70219278571429,app assembleFullRelease test,29678,1717010987,1717011131,144,libs db test,29679,1717010988,1717011120,132,libs download test,29680,1717010988,1717011119,131,libs index test,29681,1717010989,1717011120,131,kvm 23 default x86,29682,1717010989,1717011265,276,deploy,1717011265,1717011368,103,52.160238,pages,29683,1717011265,1717011368,103,deploy_nightly,29684,1717011266,1717011314,48
8,5,3024,1717011382,1717011912,530,68.6876666792453,21564.14589805714,336549.86412617145,28.641725798850633,86.54500000039116,lint,1717011382,1717011525,143,83.16954073333333,app lint pmd checkstyle,29685,1717011382,1717011520,138,libs lint ktlintCheck,29686,1717011382,1717011518,136,app tools scripts,29687,1717011383,1717011416,33,app weblate merge conflict,29688,1717011383,1717011416,33,app errorprone,29689,1717011384,1717011517,133,libs database schema,29690,1717011416,1717011525,109,test,1717011526,1717011809,283,67.14947685714287,app assembleFullRelease test,29691,1717011526,1717011662,136,libs db test,29692,1717011527,1717011660,133,libs download test,29693,1717011527,1717011658,131,libs index test,29694,1717011528,1717011660,132,kvm 23 default x86,29695,1717011528,1717011809,281,deploy,1717011810,1717011912,102,51.271787100000005,pages,29696,1717011810,1717011912,102,deploy_nightly,29697,1717011811,1717011859,48
8,5,3025,1717011925,1717012451,526,69.4182678269231,21544.290947657144,338269.4024923429,27.684875450706137,84.27499999990687,lint,1717011924,1717012069,145,86.97390314285715,app lint pmd checkstyle,29698,1717011924,1717012062,138,libs lint ktlintCheck,29699,1717011925,1717012062,137,app tools scripts,29700,1717011925,1717011957,32,app weblate merge conflict,29701,1717011925,1717011957,32,app errorprone,29702,1717011926,1717012061,135,libs database schema,29703,1717011957,1717012069,112,test,1717012070,1717012347,277,67.18957978571429,app assembleFullRelease test,29704,1717012070,1717012211,141,libs db test,29705,1717012070,1717012202,132,libs download test,29706,1717012071,1717012200,129,libs index test,29707,1717012071,1717012197,126,kvm 23 default x86,29708,1717012072,1717012347,275,deploy,1717012348,1717012451,103,51.0807049,pages,29709,1717012348,1717012451,103,deploy_nightly,29710,1717012349,1717012398,49
8,5,3026,1717012467,1717013000,533,68.40882890566037,21383.877404444444,335640.34810311114,27.639897176177094,82.08216713356566,lint,1717012466,1717012611,145,85.094899,app lint pmd checkstyle,29711,1717012466,1717012606,140,libs lint ktlintCheck,29712,1717012467,1717012603,136,app tools scripts,29713,1717012467,1717012501,34,app weblate merge conflict,29714,1717012468,1717012501,33,app errorprone,29715,1717012468,1717012604,136,libs database schema,29716,1717012501,1717012611,110,test,1717012611,1717012894,283,66.21981751724138,app assembleFullRelease test,29717,1717012611,1717012750,139,libs db test,29718,1717012612,1717012743,131,libs download test,29719,1717012612,1717012741,129,libs index test,29720,1717012613,1717012742,129,kvm 23 default x86,29721,1717012613,1717012894,281,deploy,1717012895,1717013000,105,51.3964638,pages,29722,1717012895,1717013000,105,deploy_nightly,29723,1717012896,1717012946,50
8,5,3027,1717013009,1717013539,530,68.6354154716981,21470.04632177778,337862.87103999994,27.240022266907857,80.59999999962747,lint,1717013008,1717013153,145,84.53063057142857,app lint pmd checkstyle,29724,1717013008,1717013148,140,libs lint ktlintCheck,29725,1717013009,1717013138,129,app tools scripts,29726,1717013009,1717013041,32,app weblate merge conflict,29727,1717013010,1717013041,31,app errorprone,29728,1717013010,1717013147,137,libs database schema,29729,1717013041,1717013153,112,test,1717013153,1717013433,280,67.45972182142857,app assembleFullRelease test,29730,1717013153,1717013293,140,libs db test,29731,1717013154,1717013284,130,libs download test,29732,1717013154,1717013283,129,libs index test,29733,1717013155,1717013277,122,kvm 23 default x86,29734,1717013155,1717013433,278,deploy,1717013434,1717013539,105,51.926683,pages,29735,1717013434,1717013539,105,deploy_nightly,29736,1717013434,1717013484,50
8,5,3028,1717013551,1717014078,527,68.56995137735846,21610.028470857134,335380.4869046857,26.737557249649964,84.58962311302884,lint,1717013551,1717013695,144,84.2388814,app lint pmd checkstyle,29737,1717013551,1717013690,139,libs lint ktlintCheck,29738,1717013552,1717013681,129,app tools scripts,29739,1717013552,1717013585,33,app weblate merge conflict,29740,1717013553,1717013585,32,app errorprone,29741,1717013553,1717013688,135,libs database schema,29742,1717013585,1717013695,110,test,1717013696,1717013975,279,66.06120757142857,app assembleFullRelease test,29743,1717013696,1717013834,138,libs db test,29744,1717013696,1717013835,139,libs download test,29745,1717013697,1717013831,134,libs index test,29746,1717013697,1717013831,134,kvm 23 default x86,29747,1717013698,1717013975,277,deploy,1717013976,1717014078,102,52.091039,pages,29748,1717013976,1717014078,102,deploy_nightly,29749,1717013976,1717014024,48
8,5,3029,1717014093,1717014625,532,68.52307885185185,21755.076959085716,337846.7900854857,27.817048616068842,83.83000000030734,lint,1717014093,1717014238,145,82.92397793333333,app lint pmd checkstyle,29750,1717014093,1717014232,139,libs lint ktlintCheck,29751,1717014093,1717014226,133,app tools scripts,29752,1717014094,1717014126,32,app weblate merge conflict,29753,1717014094,1717014127,33,app errorprone,29754,1717014095,1717014230,135,libs database schema,29755,1717014126,1717014238,112,test,1717014238,1717014520,282,67.77781653571427,app assembleFullRelease test,29756,1717014238,1717014377,139,libs db test,29757,1717014239,1717014372,133,libs download test,29758,1717014239,1717014366,127,libs index test,29759,1717014240,1717014370,130,kvm 23 default x86,29760,1717014240,1717014520,280,deploy,1717014521,1717014624,103,50.782520545454545,pages,29761,1717014521,1717014624,103,deploy_nightly,29762,1717014521,1717014569,48
