project_id,concurrency_degree,pipeline_id,pipeline_start,pipeline_finish,pipeline_duration,pipeline_avg_watts_consumption,pipeline_avg_ram_consumption,pipeline_avg_disk_consumption,pipeline_avg_cpu_usage,pipeline_max_cpu_usage,stage1,stage1_start,stage1_finish,stage1_duration,stage1_avg_watts_consumption,job1,job1_id,job1_start,job1_finish,job1_duration,job2,job2_id,job2_start,job2_finish,job2_duration,job3,job3_id,job3_start,job3_finish,job3_duration,job4,job4_id,job4_start,job4_finish,job4_duration,job5,job5_id,job5_start,job5_finish,job5_duration,job6,job6_id,job6_start,job6_finish,job6_duration,stage2,stage2_start,stage2_finish,stage2_duration,stage2_avg_watts_consumption,job7,job7_id,job7_start,job7_finish,job7_duration,job8,job8_id,job8_start,job8_finish,job8_duration,job9,job9_id,job9_start,job9_finish,job9_duration,job10,job10_id,job10_start,job10_finish,job10_duration,job11,job11_id,job11_start,job11_finish,job11_duration,stage3,stage3_start,stage3_finish,stage3_duration,stage3_avg_watts_consumption,job12,job12_id,job12_start,job12_finish,job12_duration,job13,job13_id,job13_start,job13_finish,job13_duration
21,4,2140,1716922813,1716923247,434,44.98506095238097,12996.506306206897,374328.1958488276,25.148275861979577,73.84999999892898,lint,1716922813,1716922914,101,61.5914971,app lint pmd checkstyle,27513,1716922813,1716922898,85,libs lint ktlintCheck,27514,1716922813,1716922892,79,app tools scripts,27515,1716922814,1716922830,16,app weblate merge conflict,27516,1716922814,1716922832,18,app errorprone,27517,1716922830,1716922914,84,libs database schema,27518,1716922832,1716922912,80,test,1716922915,1716923180,265,40.456567959999994,app assembleFullRelease test,27519,1716922915,1716923000,85,libs db test,27520,1716922915,1716922999,84,libs download test,27521,1716922916,1716922994,78,libs index test,27522,1716922916,1716923000,84,kvm 23 default x86,27523,1716922994,1716923180,186,deploy,1716923180,1716923247,67,37.43477,pages,27524,1716923180,1716923247,67,deploy_nightly,27525,1716923181,1716923213,32
21,4,2141,1716923894,1716924329,435,45.89282241860466,13215.451489103449,375151.57405131037,25.977586206990754,72.34999999947226,lint,1716923894,1716924000,106,62.2640314,app lint pmd checkstyle,27526,1716923894,1716923980,86,libs lint ktlintCheck,27527,1716923895,1716923980,85,app tools scripts,27528,1716923895,1716923912,17,app weblate merge conflict,27529,1716923896,1716923912,16,app errorprone,27530,1716923912,1716924000,88,libs database schema,27531,1716923913,1716923993,80,test,1716924001,1716924263,262,41.65426088461538,app assembleFullRelease test,27532,1716924001,1716924089,88,libs db test,27533,1716924001,1716924082,81,libs download test,27534,1716924002,1716924083,81,libs index test,27535,1716924002,1716924085,83,kvm 23 default x86,27536,1716924082,1716924263,181,deploy,1716924264,1716924329,65,38.7381275,pages,27537,1716924264,1716924329,65,deploy_nightly,27538,1716924264,1716924296,32
21,4,2142,1716924976,1716925422,446,45.540370068181815,13301.33048496552,374882.4104960001,26.31465517252085,72.32500000003104,lint,1716924976,1716925084,108,59.701955454545455,app lint pmd checkstyle,27539,1716924976,1716925061,85,libs lint ktlintCheck,27540,1716924976,1716925060,84,app tools scripts,27541,1716924977,1716924994,17,app weblate merge conflict,27542,1716924977,1716924994,17,app errorprone,27543,1716924994,1716925084,90,libs database schema,27544,1716924995,1716925075,80,test,1716925084,1716925353,269,41.867230038461535,app assembleFullRelease test,27545,1716925084,1716925170,86,libs db test,27546,1716925085,1716925168,83,libs download test,27547,1716925085,1716925168,83,libs index test,27548,1716925086,1716925171,85,kvm 23 default x86,27549,1716925168,1716925353,185,deploy,1716925353,1716925422,69,36.92954171428572,pages,27550,1716925353,1716925422,69,deploy_nightly,27551,1716925353,1716925388,35
21,4,2143,1716926057,1716926490,433,46.057984837209304,13241.649222620692,377699.82276855176,26.19971264361126,66.10833333261931,lint,1716926057,1716926159,102,61.3674413,app lint pmd checkstyle,27552,1716926057,1716926144,87,libs lint ktlintCheck,27553,1716926057,1716926144,87,app tools scripts,27554,1716926058,1716926076,18,app weblate merge conflict,27555,1716926058,1716926076,18,app errorprone,27556,1716926076,1716926159,83,libs database schema,27557,1716926076,1716926155,79,test,1716926159,1716926421,262,42.17192344444444,app assembleFullRelease test,27558,1716926159,1716926243,84,libs db test,27559,1716926160,1716926245,85,libs download test,27560,1716926160,1716926239,79,libs index test,27561,1716926161,1716926246,85,kvm 23 default x86,27562,1716926239,1716926421,182,deploy,1716926421,1716926490,69,38.02950033333333,pages,27563,1716926421,1716926490,69,deploy_nightly,27564,1716926422,1716926454,32
21,4,2144,1716927138,1716927571,433,45.274019659090904,13313.166088827587,377610.2367514483,25.979022988474192,69.24166666615443,lint,1716927138,1716927239,101,60.980307200000006,app lint pmd checkstyle,27565,1716927138,1716927222,84,libs lint ktlintCheck,27566,1716927138,1716927224,86,app tools scripts,27567,1716927139,1716927156,17,app weblate merge conflict,27568,1716927139,1716927156,17,app errorprone,27569,1716927156,1716927239,83,libs database schema,27570,1716927156,1716927236,80,test,1716927239,1716927503,264,41.55908925925926,app assembleFullRelease test,27571,1716927239,1716927326,87,libs db test,27572,1716927240,1716927326,86,libs download test,27573,1716927240,1716927320,80,libs index test,27574,1716927241,1716927324,83,kvm 23 default x86,27575,1716927320,1716927503,183,deploy,1716927503,1716927571,68,37.16548328571428,pages,27576,1716927503,1716927571,68,deploy_nightly,27577,1716927503,1716927535,32
21,4,2145,1716928219,1716928651,432,45.44433372727274,13321.62588248276,375126.45328331034,25.78505747124617,59.375,lint,1716928219,1716928318,99,60.049297200000005,app lint pmd checkstyle,27578,1716928219,1716928302,83,libs lint ktlintCheck,27579,1716928220,1716928302,82,app tools scripts,27580,1716928220,1716928238,18,app weblate merge conflict,27581,1716928221,1716928237,16,app errorprone,27582,1716928237,1716928318,81,libs database schema,27583,1716928238,1716928318,80,test,1716928319,1716928583,264,42.307154148148165,app assembleFullRelease test,27584,1716928319,1716928404,85,libs db test,27585,1716928319,1716928404,85,libs download test,27586,1716928320,1716928401,81,libs index test,27587,1716928320,1716928399,79,kvm 23 default x86,27588,1716928399,1716928583,184,deploy,1716928584,1716928651,67,36.68065,pages,27589,1716928584,1716928651,67,deploy_nightly,27590,1716928584,1716928617,33
21,4,2146,1716929300,1716929739,439,45.34049468181817,13360.977001931034,375165.62389627594,27.07155172412027,67.8416666664028,lint,1716929300,1716929402,102,58.40043572727273,app lint pmd checkstyle,27591,1716929300,1716929385,85,libs lint ktlintCheck,27592,1716929301,1716929385,84,app tools scripts,27593,1716929301,1716929319,18,app weblate merge conflict,27594,1716929302,1716929319,17,app errorprone,27595,1716929319,1716929402,83,libs database schema,27596,1716929319,1716929399,80,test,1716929403,1716929668,265,41.98508900000001,app assembleFullRelease test,27597,1716929403,1716929490,87,libs db test,27598,1716929403,1716929491,88,libs download test,27599,1716929404,1716929487,83,libs index test,27600,1716929404,1716929491,87,kvm 23 default x86,27601,1716929487,1716929668,181,deploy,1716929669,1716929739,70,37.28066557142857,pages,27602,1716929669,1716929739,70,deploy_nightly,27603,1716929670,1716929702,32
21,4,2147,1716930382,1716930822,440,44.345622976744174,13397.718686896553,376989.5320187586,25.866954022852546,72.54999999888241,lint,1716930382,1716930485,103,61.1896,app lint pmd checkstyle,27604,1716930382,1716930471,89,libs lint ktlintCheck,27605,1716930382,1716930466,84,app tools scripts,27606,1716930383,1716930401,18,app weblate merge conflict,27607,1716930383,1716930401,18,app errorprone,27608,1716930401,1716930485,84,libs database schema,27609,1716930401,1716930478,77,test,1716930485,1716930752,267,40.76741196296296,app assembleFullRelease test,27610,1716930485,1716930572,87,libs db test,27611,1716930485,1716930572,87,libs download test,27612,1716930486,1716930569,83,libs index test,27613,1716930486,1716930571,85,kvm 23 default x86,27614,1716930569,1716930752,183,deploy,1716930752,1716930822,70,36.49075214285714,pages,27615,1716930752,1716930822,70,deploy_nightly,27616,1716930753,1716930786,33
21,4,2148,1716931463,1716931893,430,46.02775162790698,13371.495529931035,377520.92022289656,26.260057471320557,66.59166666640279,lint,1716931463,1716931564,101,63.307726300000006,app lint pmd checkstyle,27617,1716931463,1716931552,89,libs lint ktlintCheck,27618,1716931463,1716931543,80,app tools scripts,27619,1716931464,1716931482,18,app weblate merge conflict,27620,1716931465,1716931482,17,app errorprone,27621,1716931482,1716931564,82,libs database schema,27622,1716931482,1716931564,82,test,1716931565,1716931823,258,41.777106999999994,app assembleFullRelease test,27623,1716931565,1716931652,87,libs db test,27624,1716931565,1716931650,85,libs download test,27625,1716931566,1716931652,86,libs index test,27626,1716931566,1716931645,79,kvm 23 default x86,27627,1716931645,1716931823,178,deploy,1716931823,1716931893,70,37.130182142857144,pages,27628,1716931823,1716931893,70,deploy_nightly,27629,1716931824,1716931858,34
21,4,2149,1716932544,1716932975,431,46.04700885714285,13327.70590013793,375543.2256617931,27.058333333356877,74.29166666658905,lint,1716932544,1716932646,102,62.1368647,app lint pmd checkstyle,27630,1716932544,1716932630,86,libs lint ktlintCheck,27631,1716932545,1716932624,79,app tools scripts,27632,1716932545,1716932564,19,app weblate merge conflict,27633,1716932546,1716932563,17,app errorprone,27634,1716932563,1716932646,83,libs database schema,27635,1716932564,1716932644,80,test,1716932647,1716932910,263,41.8599174,app assembleFullRelease test,27636,1716932647,1716932733,86,libs db test,27637,1716932647,1716932730,83,libs download test,27638,1716932648,1716932731,83,libs index test,27639,1716932648,1716932730,82,kvm 23 default x86,27640,1716932730,1716932910,180,deploy,1716932910,1716932975,65,38.01539857142858,pages,27641,1716932910,1716932975,65,deploy_nightly,27642,1716932910,1716932941,31
