project_id,concurrency_degree,pipeline_id,pipeline_start,pipeline_finish,pipeline_duration,pipeline_avg_watts_consumption,pipeline_avg_ram_consumption,pipeline_avg_disk_consumption,stage1,stage1_start,stage1_finish,stage1_duration,stage1_avg_watts_consumption,job1,job1_id,job1_start,job1_finish,job1_duration,job2,job2_id,job2_start,job2_finish,job2_duration,job3,job3_id,job3_start,job3_finish,job3_duration,job4,job4_id,job4_start,job4_finish,job4_duration,job5,job5_id,job5_start,job5_finish,job5_duration,job6,job6_id,job6_start,job6_finish,job6_duration,stage2,stage2_start,stage2_finish,stage2_duration,stage2_avg_watts_consumption,job7,job7_id,job7_start,job7_finish,job7_duration,job8,job8_id,job8_start,job8_finish,job8_duration,job9,job9_id,job9_start,job9_finish,job9_duration,job10,job10_id,job10_start,job10_finish,job10_duration,job11,job11_id,job11_start,job11_finish,job11_duration,stage3,stage3_start,stage3_finish,stage3_duration,stage3_avg_watts_consumption,job12,job12_id,job12_start,job12_finish,job12_duration,job13,job13_id,job13_start,job13_finish,job13_duration
8,6,2513,1715281215,1715281860,645,63.755986671874965,21640.96690604651,330555.91781209304,lint,1715281214,1715281398,184,77.48427811111111,app lint pmd checkstyle,23042,1715281214,1715281397,183,libs lint ktlintCheck,23043,1715281214,1715281394,180,app tools scripts,23044,1715281215,1715281251,36,app weblate merge conflict,23045,1715281215,1715281248,33,app errorprone,23046,1715281216,1715281398,182,libs database schema,23047,1715281216,1715281348,132,test,1715281398,1715281760,362,60.03003194444445,app assembleFullRelease test,23048,1715281398,1715281535,137,libs db test,23049,1715281399,1715281529,130,libs download test,23050,1715281399,1715281529,130,libs index test,23051,1715281400,1715281529,129,kvm 23 default x86,23052,1715281400,1715281760,360,deploy,1715281761,1715281860,99,52.458499100000004,pages,23053,1715281761,1715281860,99,deploy_nightly,23054,1715281762,1715281807,45
8,6,2514,1715281877,1715282407,530,69.39740481132077,22120.877962971423,334978.91412845714,lint,1715281876,1715282019,143,87.81520764285713,app lint pmd checkstyle,23055,1715281876,1715282018,142,libs lint ktlintCheck,23056,1715281877,1715282015,138,app tools scripts,23057,1715281877,1715281910,33,app weblate merge conflict,23058,1715281878,1715281911,33,app errorprone,23059,1715281878,1715282019,141,libs database schema,23060,1715281879,1715282010,131,test,1715282020,1715282302,282,67.26397478571428,app assembleFullRelease test,23061,1715282020,1715282161,141,libs db test,23062,1715282020,1715282148,128,libs download test,23063,1715282021,1715282151,130,libs index test,23064,1715282021,1715282153,132,kvm 23 default x86,23065,1715282022,1715282302,280,deploy,1715282303,1715282407,104,52.168652,pages,23066,1715282303,1715282407,104,deploy_nightly,23067,1715282303,1715282351,48
8,6,2515,1715282419,1715282943,524,69.16191154716981,22150.270039771432,333536.7139328,lint,1715282419,1715282565,146,84.09016159999999,app lint pmd checkstyle,23068,1715282419,1715282563,144,libs lint ktlintCheck,23069,1715282419,1715282560,141,app tools scripts,23070,1715282420,1715282456,36,app weblate merge conflict,23071,1715282420,1715282456,36,app errorprone,23072,1715282421,1715282565,144,libs database schema,23073,1715282421,1715282551,130,test,1715282565,1715282843,278,67.34959550000002,app assembleFullRelease test,23074,1715282565,1715282705,140,libs db test,23075,1715282566,1715282700,134,libs download test,23076,1715282566,1715282695,129,libs index test,23077,1715282567,1715282690,123,kvm 23 default x86,23078,1715282567,1715282843,276,deploy,1715282844,1715282943,99,51.844021399999995,pages,23079,1715282844,1715282943,99,deploy_nightly,23080,1715282844,1715282892,48
8,6,2516,1715282961,1715283489,528,68.87016654716983,22229.6891392,335459.0994432,lint,1715282961,1715283105,144,84.01414526666666,app lint pmd checkstyle,23081,1715282961,1715283104,143,libs lint ktlintCheck,23082,1715282961,1715283104,143,app tools scripts,23083,1715282962,1715283001,39,app weblate merge conflict,23084,1715282962,1715283001,39,app errorprone,23085,1715282963,1715283105,142,libs database schema,23086,1715282963,1715283095,132,test,1715283106,1715283385,279,67.07422610714285,app assembleFullRelease test,23087,1715283106,1715283240,134,libs db test,23088,1715283106,1715283241,135,libs download test,23089,1715283107,1715283239,132,libs index test,23090,1715283107,1715283239,132,kvm 23 default x86,23091,1715283108,1715283385,277,deploy,1715283386,1715283489,103,51.1828317,pages,23092,1715283386,1715283489,103,deploy_nightly,23093,1715283386,1715283436,50
8,6,2517,1715283503,1715284025,522,70.31354890196079,22180.051587657148,333556.5822244571,lint,1715283503,1715283646,143,87.6805715,app lint pmd checkstyle,23094,1715283503,1715283644,141,libs lint ktlintCheck,23095,1715283503,1715283643,140,app tools scripts,23096,1715283504,1715283541,37,app weblate merge conflict,23097,1715283504,1715283541,37,app errorprone,23098,1715283505,1715283646,141,libs database schema,23099,1715283505,1715283641,136,test,1715283647,1715283925,278,67.93989325925925,app assembleFullRelease test,23100,1715283647,1715283790,143,libs db test,23101,1715283647,1715283780,133,libs download test,23102,1715283648,1715283778,130,libs index test,23103,1715283648,1715283781,133,kvm 23 default x86,23104,1715283649,1715283925,276,deploy,1715283926,1715284025,99,52.4085875,pages,23105,1715283926,1715284025,99,deploy_nightly,23106,1715283926,1715283971,45
8,6,2518,1715284046,1715284573,527,69.2036168301887,22449.35668297143,332770.60581668565,lint,1715284045,1715284192,147,86.72767285714286,app lint pmd checkstyle,23107,1715284045,1715284192,147,libs lint ktlintCheck,23108,1715284045,1715284187,142,app tools scripts,23109,1715284046,1715284082,36,app weblate merge conflict,23110,1715284046,1715284082,36,app errorprone,23111,1715284047,1715284191,144,libs database schema,23112,1715284047,1715284181,134,test,1715284193,1715284470,277,68.06767581481482,app assembleFullRelease test,23113,1715284193,1715284332,139,libs db test,23114,1715284193,1715284327,134,libs download test,23115,1715284194,1715284321,127,libs index test,23116,1715284194,1715284324,130,kvm 23 default x86,23117,1715284195,1715284470,275,deploy,1715284470,1715284573,103,51.02800290909091,pages,23118,1715284470,1715284573,103,deploy_nightly,23119,1715284471,1715284520,49
8,6,2519,1715284589,1715285110,521,69.41386928846156,22300.882885485717,333081.1825590857,lint,1715284589,1715284729,140,86.62173864285715,app lint pmd checkstyle,23120,1715284589,1715284726,137,libs lint ktlintCheck,23121,1715284589,1715284727,138,app tools scripts,23122,1715284589,1715284625,36,app weblate merge conflict,23123,1715284590,1715284629,39,app errorprone,23124,1715284590,1715284729,139,libs database schema,23125,1715284591,1715284724,133,test,1715284729,1715285005,276,67.27510239285714,app assembleFullRelease test,23126,1715284729,1715284870,141,libs db test,23127,1715284730,1715284865,135,libs download test,23128,1715284730,1715284861,131,libs index test,23129,1715284731,1715284857,126,kvm 23 default x86,23130,1715284731,1715285005,274,deploy,1715285006,1715285110,104,51.3113995,pages,23131,1715285006,1715285110,104,deploy_nightly,23132,1715285006,1715285056,50
8,6,2520,1715285130,1715285664,534,67.85273575925926,22461.763349942856,335113.6100352,lint,1715285129,1715285272,143,85.7406022142857,app lint pmd checkstyle,23133,1715285129,1715285271,142,libs lint ktlintCheck,23134,1715285130,1715285269,139,app tools scripts,23135,1715285130,1715285168,38,app weblate merge conflict,23136,1715285131,1715285168,37,app errorprone,23137,1715285131,1715285272,141,libs database schema,23138,1715285132,1715285262,130,test,1715285273,1715285561,288,65.89388721428573,app assembleFullRelease test,23139,1715285273,1715285414,141,libs db test,23140,1715285273,1715285403,130,libs download test,23141,1715285274,1715285404,130,libs index test,23142,1715285274,1715285403,129,kvm 23 default x86,23143,1715285275,1715285561,286,deploy,1715285562,1715285664,102,50.88176763636364,pages,23144,1715285562,1715285664,102,deploy_nightly,23145,1715285563,1715285611,48
8,6,2521,1715285672,1715286200,528,69.05315926415093,22372.086696228576,332587.1824896,lint,1715285671,1715285815,144,84.41713933333332,app lint pmd checkstyle,23146,1715285671,1715285813,142,libs lint ktlintCheck,23147,1715285672,1715285811,139,app tools scripts,23148,1715285672,1715285712,40,app weblate merge conflict,23149,1715285673,1715285711,38,app errorprone,23150,1715285673,1715285815,142,libs database schema,23151,1715285674,1715285805,131,test,1715285815,1715286096,281,67.10904982142858,app assembleFullRelease test,23152,1715285815,1715285955,140,libs db test,23153,1715285816,1715285942,126,libs download test,23154,1715285816,1715285947,131,libs index test,23155,1715285817,1715285948,131,kvm 23 default x86,23156,1715285817,1715286096,279,deploy,1715286096,1715286200,104,51.4506956,pages,23157,1715286096,1715286200,104,deploy_nightly,23158,1715286097,1715286144,47
8,6,2522,1715286214,1715286738,524,69.48509765384614,22455.931231085717,332520.83934354293,lint,1715286213,1715286357,144,87.630216,app lint pmd checkstyle,23159,1715286213,1715286357,144,libs lint ktlintCheck,23160,1715286214,1715286350,136,app tools scripts,23161,1715286214,1715286248,34,app weblate merge conflict,23162,1715286215,1715286249,34,app errorprone,23163,1715286215,1715286355,140,libs database schema,23164,1715286216,1715286349,133,test,1715286358,1715286635,277,66.83599460714284,app assembleFullRelease test,23165,1715286358,1715286498,140,libs db test,23166,1715286358,1715286488,130,libs download test,23167,1715286359,1715286488,129,libs index test,23168,1715286359,1715286488,129,kvm 23 default x86,23169,1715286360,1715286635,275,deploy,1715286636,1715286738,102,51.4994205,pages,23170,1715286636,1715286738,102,deploy_nightly,23171,1715286636,1715286686,50
