project_id,concurrency_degree,pipeline_id,pipeline_start,pipeline_finish,pipeline_duration,pipeline_avg_watts_consumption,pipeline_avg_ram_consumption,pipeline_avg_disk_consumption,stage1,stage1_start,stage1_finish,stage1_duration,stage1_avg_watts_consumption,job1,job1_id,job1_start,job1_finish,job1_duration,job2,job2_id,job2_start,job2_finish,job2_duration,job3,job3_id,job3_start,job3_finish,job3_duration,job4,job4_id,job4_start,job4_finish,job4_duration,job5,job5_id,job5_start,job5_finish,job5_duration,job6,job6_id,job6_start,job6_finish,job6_duration,stage2,stage2_start,stage2_finish,stage2_duration,stage2_avg_watts_consumption,job7,job7_id,job7_start,job7_finish,job7_duration,job8,job8_id,job8_start,job8_finish,job8_duration,job9,job9_id,job9_start,job9_finish,job9_duration,job10,job10_id,job10_start,job10_finish,job10_duration,job11,job11_id,job11_start,job11_finish,job11_duration,stage3,stage3_start,stage3_finish,stage3_duration,stage3_avg_watts_consumption,job12,job12_id,job12_start,job12_finish,job12_duration,job13,job13_id,job13_start,job13_finish,job13_duration
21,6,1512,1714849212,1714849597,385,49.20265012820513,13222.747057230768,377534.23919261544,lint,1714849212,1714849309,97,61.1957765,app lint pmd checkstyle,19349,1714849212,1714849306,94,libs lint ktlintCheck,19350,1714849213,1714849305,92,app tools scripts,19351,1714849213,1714849236,23,app weblate merge conflict,19352,1714849214,1714849236,22,app errorprone,19353,1714849214,1714849309,95,libs database schema,19354,1714849215,1714849306,91,test,1714849309,1714849527,218,47.68160390909092,app assembleFullRelease test,19355,1714849309,1714849413,104,libs db test,19356,1714849310,1714849412,102,libs download test,19357,1714849310,1714849413,103,libs index test,19358,1714849311,1714849406,95,kvm 23 default x86,19359,1714849311,1714849527,216,deploy,1714849528,1714849597,69,36.85004342857143,pages,19360,1714849528,1714849597,69,deploy_nightly,19361,1714849528,1714849560,32
21,6,1513,1714850234,1714850626,392,48.86149466666667,13320.838257777777,376392.4708314074,lint,1714850234,1714850340,106,60.9616745,app lint pmd checkstyle,19362,1714850234,1714850340,106,libs lint ktlintCheck,19363,1714850234,1714850334,100,app tools scripts,19364,1714850235,1714850259,24,app weblate merge conflict,19365,1714850235,1714850256,21,app errorprone,19366,1714850236,1714850333,97,libs database schema,19367,1714850236,1714850330,94,test,1714850340,1714850554,214,47.233917272727275,app assembleFullRelease test,19368,1714850340,1714850445,105,libs db test,19369,1714850341,1714850439,98,libs download test,19370,1714850342,1714850445,103,libs index test,19371,1714850342,1714850445,103,kvm 23 default x86,19372,1714850343,1714850554,211,deploy,1714850554,1714850626,72,36.690766714285715,pages,19373,1714850554,1714850626,72,deploy_nightly,19374,1714850555,1714850590,35
21,6,1514,1714851255,1714851639,384,49.85713718421052,13401.16074496,377290.99055104,lint,1714851255,1714851349,94,64.45731111111111,app lint pmd checkstyle,19375,1714851255,1714851349,94,libs lint ktlintCheck,19376,1714851255,1714851347,92,app tools scripts,19377,1714851256,1714851279,23,app weblate merge conflict,19378,1714851256,1714851279,23,app errorprone,19379,1714851257,1714851347,90,libs database schema,19380,1714851257,1714851347,90,test,1714851350,1714851567,217,48.091795454545455,app assembleFullRelease test,19381,1714851350,1714851454,104,libs db test,19382,1714851350,1714851453,103,libs download test,19383,1714851351,1714851447,96,libs index test,19384,1714851351,1714851450,99,kvm 23 default x86,19385,1714851352,1714851567,215,deploy,1714851567,1714851639,72,36.63370185714286,pages,19386,1714851567,1714851639,72,deploy_nightly,19387,1714851568,1714851604,36
21,6,1515,1714852276,1714852659,383,49.470175837837836,13428.45190144,379719.93919488,lint,1714852276,1714852371,95,64.94730888888888,app lint pmd checkstyle,19388,1714852276,1714852366,90,libs lint ktlintCheck,19389,1714852277,1714852362,85,app tools scripts,19390,1714852277,1714852296,19,app weblate merge conflict,19391,1714852278,1714852303,25,app errorprone,19392,1714852278,1714852371,93,libs database schema,19393,1714852279,1714852367,88,test,1714852371,1714852588,217,47.091126571428575,app assembleFullRelease test,19394,1714852371,1714852480,109,libs db test,19395,1714852371,1714852471,100,libs download test,19396,1714852372,1714852468,96,libs index test,19397,1714852372,1714852473,101,kvm 23 default x86,19398,1714852373,1714852588,215,deploy,1714852589,1714852659,70,36.70815257142858,pages,19399,1714852589,1714852659,70,deploy_nightly,19400,1714852589,1714852623,34
21,6,1516,1714853297,1714853673,376,49.30803492105264,13280.80846848,377525.15493888,lint,1714853297,1714853389,92,64.37344833333333,app lint pmd checkstyle,19401,1714853297,1714853389,92,libs lint ktlintCheck,19402,1714853297,1714853384,87,app tools scripts,19403,1714853298,1714853317,19,app weblate merge conflict,19404,1714853298,1714853324,26,app errorprone,19405,1714853299,1714853388,89,libs database schema,19406,1714853299,1714853388,89,test,1714853389,1714853602,213,48.11617414285714,app assembleFullRelease test,19407,1714853389,1714853496,107,libs db test,19408,1714853390,1714853491,101,libs download test,19409,1714853390,1714853496,106,libs index test,19410,1714853391,1714853496,105,kvm 23 default x86,19411,1714853391,1714853602,211,deploy,1714853602,1714853673,71,35.488079375,pages,19412,1714853602,1714853673,71,deploy_nightly,19413,1714853603,1714853638,35
21,6,1517,1714854318,1714854702,384,49.59676094594594,13534.90284544,379367.61307136,lint,1714854318,1714854412,94,63.066119666666665,app lint pmd checkstyle,19414,1714854318,1714854410,92,libs lint ktlintCheck,19415,1714854319,1714854403,84,app tools scripts,19416,1714854319,1714854345,26,app weblate merge conflict,19417,1714854320,1714854337,17,app errorprone,19418,1714854320,1714854412,92,libs database schema,19419,1714854321,1714854407,86,test,1714854413,1714854628,215,47.68092985714285,app assembleFullRelease test,19420,1714854413,1714854521,108,libs db test,19421,1714854413,1714854515,102,libs download test,19422,1714854414,1714854514,100,libs index test,19423,1714854414,1714854518,104,kvm 23 default x86,19424,1714854415,1714854628,213,deploy,1714854629,1714854702,73,36.293883,pages,19425,1714854629,1714854702,73,deploy_nightly,19426,1714854629,1714854666,37
21,6,1518,1714855339,1714855714,375,49.873367894736845,13313.329397759999,377661.20357888,lint,1714855339,1714855432,93,62.87937988888889,app lint pmd checkstyle,19427,1714855339,1714855429,90,libs lint ktlintCheck,19428,1714855340,1714855429,89,app tools scripts,19429,1714855340,1714855366,26,app weblate merge conflict,19430,1714855340,1714855358,18,app errorprone,19431,1714855341,1714855429,88,libs database schema,19432,1714855342,1714855432,90,test,1714855432,1714855642,210,49.50739709523809,app assembleFullRelease test,19433,1714855432,1714855535,103,libs db test,19434,1714855433,1714855533,100,libs download test,19435,1714855433,1714855534,101,libs index test,19436,1714855434,1714855534,100,kvm 23 default x86,19437,1714855434,1714855642,208,deploy,1714855642,1714855713,71,36.20227775,pages,19438,1714855642,1714855713,71,deploy_nightly,19439,1714855643,1714855678,35
21,6,1519,1714856360,1714856738,378,49.225794868421055,13490.90328576,379593.76502784004,lint,1714856360,1714856457,97,61.528651700000005,app lint pmd checkstyle,19440,1714856360,1714856457,97,libs lint ktlintCheck,19441,1714856361,1714856450,89,app tools scripts,19442,1714856361,1714856384,23,app weblate merge conflict,19443,1714856362,1714856383,21,app errorprone,19444,1714856362,1714856457,95,libs database schema,19445,1714856363,1714856452,89,test,1714856458,1714856669,211,47.289066523809524,app assembleFullRelease test,19446,1714856458,1714856564,106,libs db test,19447,1714856458,1714856560,102,libs download test,19448,1714856459,1714856557,98,libs index test,19449,1714856459,1714856561,102,kvm 23 default x86,19450,1714856460,1714856669,209,deploy,1714856670,1714856738,68,37.46047014285714,pages,19451,1714856670,1714856738,68,deploy_nightly,19452,1714856670,1714856703,33
21,6,1520,1714857381,1714857755,374,48.454828432432436,13368.29689856,377435.07079167996,lint,1714857381,1714857474,93,60.29949166666666,app lint pmd checkstyle,19453,1714857381,1714857473,92,libs lint ktlintCheck,19454,1714857382,1714857472,90,app tools scripts,19455,1714857382,1714857409,27,app weblate merge conflict,19456,1714857383,1714857404,21,app errorprone,19457,1714857383,1714857474,91,libs database schema,19458,1714857384,1714857474,90,test,1714857475,1714857682,207,48.15736715,app assembleFullRelease test,19459,1714857475,1714857582,107,libs db test,19460,1714857475,1714857577,102,libs download test,19461,1714857476,1714857583,107,libs index test,19462,1714857476,1714857581,105,kvm 23 default x86,19463,1714857477,1714857682,205,deploy,1714857683,1714857755,72,36.488058571428574,pages,19464,1714857683,1714857755,72,deploy_nightly,19465,1714857683,1714857717,34
21,6,1521,1714858402,1714858774,372,49.079084736842105,13497.481953280001,377852.44368896005,lint,1714858402,1714858498,96,60.890673699999994,app lint pmd checkstyle,19466,1714858402,1714858496,94,libs lint ktlintCheck,19467,1714858403,1714858494,91,app tools scripts,19468,1714858404,1714858427,23,app weblate merge conflict,19469,1714858404,1714858427,23,app errorprone,19470,1714858404,1714858498,94,libs database schema,19471,1714858405,1714858489,84,test,1714858499,1714858705,206,47.50111833333334,app assembleFullRelease test,19472,1714858499,1714858602,103,libs db test,19473,1714858499,1714858601,102,libs download test,19474,1714858500,1714858598,98,libs index test,19475,1714858500,1714858601,101,kvm 23 default x86,19476,1714858501,1714858705,204,deploy,1714858705,1714858774,69,36.939285428571424,pages,19477,1714858705,1714858774,69,deploy_nightly,19478,1714858705,1714858738,33
