project_id,concurrency_degree,pipeline_id,pipeline_start,pipeline_finish,pipeline_duration,pipeline_avg_watts_consumption,pipeline_avg_ram_consumption,pipeline_avg_disk_consumption,stage1,stage1_start,stage1_finish,stage1_duration,stage1_avg_watts_consumption,job1,job1_id,job1_start,job1_finish,job1_duration,job2,job2_id,job2_start,job2_finish,job2_duration,job3,job3_id,job3_start,job3_finish,job3_duration,job4,job4_id,job4_start,job4_finish,job4_duration,job5,job5_id,job5_start,job5_finish,job5_duration,job6,job6_id,job6_start,job6_finish,job6_duration,stage2,stage2_start,stage2_finish,stage2_duration,stage2_avg_watts_consumption,job7,job7_id,job7_start,job7_finish,job7_duration,job8,job8_id,job8_start,job8_finish,job8_duration,job9,job9_id,job9_start,job9_finish,job9_duration,job10,job10_id,job10_start,job10_finish,job10_duration,job11,job11_id,job11_start,job11_finish,job11_duration,stage3,stage3_start,stage3_finish,stage3_duration,stage3_avg_watts_consumption,job12,job12_id,job12_start,job12_finish,job12_duration,job13,job13_id,job13_start,job13_finish,job13_duration
21,6,1538,1714935613,1714936003,390,49.40397441025642,13239.437469538463,379423.14755938464,lint,1714935613,1714935711,98,64.54329477777777,app lint pmd checkstyle,19687,1714935613,1714935711,98,libs lint ktlintCheck,19688,1714935613,1714935708,95,app tools scripts,19689,1714935614,1714935638,24,app weblate merge conflict,19690,1714935614,1714935637,23,app errorprone,19691,1714935615,1714935704,89,libs database schema,19692,1714935615,1714935709,94,test,1714935711,1714935930,219,48.14144718181818,app assembleFullRelease test,19693,1714935711,1714935819,108,libs db test,19694,1714935712,1714935814,102,libs download test,19695,1714935712,1714935812,100,libs index test,19696,1714935713,1714935814,101,kvm 23 default x86,19697,1714935713,1714935930,217,deploy,1714935930,1714936002,72,36.75145214285714,pages,19698,1714935930,1714936002,72,deploy_nightly,19699,1714935931,1714935963,32
21,6,1539,1714936634,1714937007,373,50.65642733333333,13126.25999872,377117.79561472003,lint,1714936634,1714936727,93,65.81934688888889,app lint pmd checkstyle,19700,1714936634,1714936723,89,libs lint ktlintCheck,19701,1714936634,1714936727,93,app tools scripts,19702,1714936635,1714936657,22,app weblate merge conflict,19703,1714936635,1714936657,22,app errorprone,19704,1714936636,1714936727,91,libs database schema,19705,1714936636,1714936722,86,test,1714936727,1714936937,210,48.6624773,app assembleFullRelease test,19706,1714936727,1714936831,104,libs db test,19707,1714936728,1714936830,102,libs download test,19708,1714936728,1714936830,102,libs index test,19709,1714936729,1714936824,95,kvm 23 default x86,19710,1714936729,1714936937,208,deploy,1714936938,1714937007,69,36.85824514285714,pages,19711,1714936938,1714937007,69,deploy_nightly,19712,1714936938,1714936971,33
21,6,1540,1714937655,1714938028,373,50.32208691891892,13323.181397333334,377768.5824853334,lint,1714937655,1714937748,93,64.92162555555555,app lint pmd checkstyle,19713,1714937655,1714937746,91,libs lint ktlintCheck,19714,1714937656,1714937747,91,app tools scripts,19715,1714937656,1714937684,28,app weblate merge conflict,19716,1714937657,1714937681,24,app errorprone,19717,1714937657,1714937748,91,libs database schema,19718,1714937658,1714937746,88,test,1714937748,1714937959,211,48.215713095238094,app assembleFullRelease test,19719,1714937748,1714937855,107,libs db test,19720,1714937749,1714937848,99,libs download test,19721,1714937749,1714937850,101,libs index test,19722,1714937750,1714937848,98,kvm 23 default x86,19723,1714937750,1714937959,209,deploy,1714937959,1714938028,69,37.870373,pages,19724,1714937959,1714938028,69,deploy_nightly,19725,1714937960,1714937991,31
21,6,1541,1714938676,1714939056,380,50.08249010526317,13318.951075840003,380207.5062272,lint,1714938676,1714938769,93,65.22268677777778,app lint pmd checkstyle,19726,1714938676,1714938766,90,libs lint ktlintCheck,19727,1714938677,1714938761,84,app tools scripts,19728,1714938677,1714938701,24,app weblate merge conflict,19729,1714938678,1714938705,27,app errorprone,19730,1714938678,1714938769,91,libs database schema,19731,1714938679,1714938766,87,test,1714938769,1714938987,218,47.94167145454545,app assembleFullRelease test,19732,1714938769,1714938876,107,libs db test,19733,1714938770,1714938871,101,libs download test,19734,1714938770,1714938870,100,libs index test,19735,1714938771,1714938875,104,kvm 23 default x86,19736,1714938771,1714938987,216,deploy,1714938987,1714939056,69,37.34481014285714,pages,19737,1714938987,1714939056,69,deploy_nightly,19738,1714938988,1714939021,33
21,6,1542,1714939697,1714940082,385,48.917623500000005,13440.26181632,380187.287552,lint,1714939697,1714939793,96,61.8411192,app lint pmd checkstyle,19739,1714939697,1714939793,96,libs lint ktlintCheck,19740,1714939698,1714939783,85,app tools scripts,19741,1714939698,1714939722,24,app weblate merge conflict,19742,1714939699,1714939721,22,app errorprone,19743,1714939699,1714939792,93,libs database schema,19744,1714939700,1714939787,87,test,1714939794,1714940011,217,46.7883969047619,app assembleFullRelease test,19745,1714939794,1714939899,105,libs db test,19746,1714939794,1714939900,106,libs download test,19747,1714939795,1714939899,104,libs index test,19748,1714939795,1714939892,97,kvm 23 default x86,19749,1714939796,1714940011,215,deploy,1714940011,1714940082,71,36.84316657142857,pages,19750,1714940011,1714940082,71,deploy_nightly,19751,1714940012,1714940045,33
21,6,1543,1714940718,1714941090,372,50.40701708108107,13341.17597184,377721.49063680007,lint,1714940718,1714940815,97,61.7068435,app lint pmd checkstyle,19752,1714940718,1714940815,97,libs lint ktlintCheck,19753,1714940719,1714940805,86,app tools scripts,19754,1714940719,1714940744,25,app weblate merge conflict,19755,1714940720,1714940743,23,app errorprone,19756,1714940720,1714940809,89,libs database schema,19757,1714940721,1714940812,91,test,1714940815,1714941022,207,49.0842245,app assembleFullRelease test,19758,1714940815,1714940919,104,libs db test,19759,1714940816,1714940916,100,libs download test,19760,1714940816,1714940916,100,libs index test,19761,1714940817,1714940918,101,kvm 23 default x86,19762,1714940817,1714941022,205,deploy,1714941023,1714941090,67,39.27826266666666,pages,19763,1714941023,1714941090,67,deploy_nightly,19764,1714941023,1714941055,32
21,6,1544,1714941739,1714942116,377,48.1559678918919,13324.49509376,380190.26223104,lint,1714941739,1714941833,94,61.9381634,app lint pmd checkstyle,19765,1714941739,1714941829,90,libs lint ktlintCheck,19766,1714941740,1714941833,93,app tools scripts,19767,1714941740,1714941762,22,app weblate merge conflict,19768,1714941741,1714941761,20,app errorprone,19769,1714941741,1714941833,92,libs database schema,19770,1714941742,1714941830,88,test,1714941834,1714942044,210,45.1347287,app assembleFullRelease test,19771,1714941834,1714941940,106,libs db test,19772,1714941835,1714941938,103,libs download test,19773,1714941835,1714941940,105,libs index test,19774,1714941836,1714941932,96,kvm 23 default x86,19775,1714941836,1714942044,208,deploy,1714942045,1714942116,71,37.09922914285714,pages,19776,1714942045,1714942116,71,deploy_nightly,19777,1714942045,1714942080,35
21,6,1545,1714942760,1714943133,373,49.180538657894736,13436.45401088,379761.03731199994,lint,1714942760,1714942854,94,61.8675926,app lint pmd checkstyle,19778,1714942760,1714942854,94,libs lint ktlintCheck,19779,1714942761,1714942848,87,app tools scripts,19780,1714942761,1714942788,27,app weblate merge conflict,19781,1714942762,1714942784,22,app errorprone,19782,1714942763,1714942853,90,libs database schema,19783,1714942763,1714942854,91,test,1714942855,1714943063,208,47.266050571428565,app assembleFullRelease test,19784,1714942855,1714942962,107,libs db test,19785,1714942855,1714942961,106,libs download test,19786,1714942856,1714942956,100,libs index test,19787,1714942856,1714942960,104,kvm 23 default x86,19788,1714942857,1714943063,206,deploy,1714943063,1714943133,70,36.79964014285714,pages,19789,1714943063,1714943133,70,deploy_nightly,19790,1714943064,1714943097,33
21,6,1546,1714943782,1714944162,380,49.448432947368424,13479.30243072,379922.00306688,lint,1714943781,1714943879,98,61.1072973,app lint pmd checkstyle,19791,1714943781,1714943872,91,libs lint ktlintCheck,19792,1714943782,1714943879,97,app tools scripts,19793,1714943783,1714943800,17,app weblate merge conflict,19794,1714943783,1714943805,22,app errorprone,19795,1714943784,1714943878,94,libs database schema,19796,1714943784,1714943871,87,test,1714943879,1714944090,211,48.216603047619046,app assembleFullRelease test,19797,1714943879,1714943983,104,libs db test,19798,1714943880,1714943982,102,libs download test,19799,1714943880,1714943982,102,libs index test,19800,1714943881,1714943976,95,kvm 23 default x86,19801,1714943881,1714944090,209,deploy,1714944091,1714944162,71,36.48840214285714,pages,19802,1714944091,1714944162,71,deploy_nightly,19803,1714944091,1714944127,36
21,6,1547,1714944803,1714945175,372,50.89720343243243,13453.071482880001,377797.86711039994,lint,1714944803,1714944897,94,66.035248,app lint pmd checkstyle,19804,1714944803,1714944895,92,libs lint ktlintCheck,19805,1714944803,1714944897,94,app tools scripts,19806,1714944804,1714944824,20,app weblate merge conflict,19807,1714944804,1714944825,21,app errorprone,19808,1714944805,1714944894,89,libs database schema,19809,1714944805,1714944893,88,test,1714944898,1714945106,208,48.68219533333333,app assembleFullRelease test,19810,1714944898,1714945008,110,libs db test,19811,1714944899,1714945002,103,libs download test,19812,1714944899,1714945001,102,libs index test,19813,1714944899,1714945001,102,kvm 23 default x86,19814,1714944900,1714945106,206,deploy,1714945107,1714945175,68,38.079027571428576,pages,19815,1714945107,1714945175,68,deploy_nightly,19816,1714945107,1714945141,34
